tid;kön;ålder;Åldersgrupp_5år;Befolkning;Inflyttade;Utflyttade;Döda;Födda_barn;Födda_Pojkar;Födda_Flickor;Kvinnor_TFR_fil;Inflyttade_Inrikes;Inflyttade_Utrikes;Utflyttade_Inrikes;Utflyttade_Utrikes;Färdigställda_bostäder
1975;Kvinnor;62 år;60-64 år;679.0;8.0;5.0;3.0;0.0;0.0;0.0;0.0;18.0;0.0;13.0;1.0;1485
1975;Kvinnor;63 år;60-64 år;616.0;11.0;4.0;3.0;0.0;0.0;0.0;0.0;17.0;2.0;6.0;0.0;1485
1975;Kvinnor;64 år;60-64 år;546.0;11.0;4.0;7.0;0.0;0.0;0.0;0.0;22.0;0.0;10.0;0.0;1485
1975;Kvinnor;65 år;65-69 år;593.0;10.0;6.0;7.0;0.0;0.0;0.0;0.0;24.0;0.0;14.0;0.0;1485
1975;Kvinnor;66 år;65-69 år;608.0;9.0;5.0;6.0;0.0;0.0;0.0;0.0;24.0;1.0;8.0;0.0;1485
1975;Kvinnor;67 år;65-69 år;566.0;15.0;3.0;9.0;0.0;0.0;0.0;0.0;25.0;1.0;6.0;2.0;1485
1975;Kvinnor;68 år;65-69 år;580.0;6.0;4.0;11.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;1485
1975;Kvinnor;69 år;65-69 år;537.0;4.0;5.0;6.0;0.0;0.0;0.0;0.0;8.0;0.0;6.0;0.0;1485
1975;Kvinnor;70 år;70-74 år;445.0;4.0;2.0;10.0;0.0;0.0;0.0;0.0;10.0;1.0;3.0;0.0;1485
1975;Kvinnor;71 år;70-74 år;466.0;4.0;2.0;9.0;0.0;0.0;0.0;0.0;10.0;0.0;3.0;1.0;1485
1975;Kvinnor;72 år;70-74 år;487.0;6.0;3.0;13.0;0.0;0.0;0.0;0.0;12.0;0.0;4.0;0.0;1485
1975;Kvinnor;73 år;70-74 år;420.0;4.0;3.0;19.0;0.0;0.0;0.0;0.0;7.0;0.0;4.0;0.0;1485
1975;Kvinnor;74 år;70-74 år;394.0;3.0;2.0;16.0;0.0;0.0;0.0;0.0;10.0;0.0;2.0;0.0;1485
1975;Kvinnor;75 år;75-79 år;411.0;4.0;2.0;9.0;0.0;0.0;0.0;0.0;8.0;0.0;2.0;0.0;1485
1975;Kvinnor;76 år;75-79 år;313.0;5.0;2.0;18.0;0.0;0.0;0.0;0.0;8.0;0.0;4.0;0.0;1485
1975;Kvinnor;77 år;75-79 år;294.0;4.0;2.0;18.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;0.0;1485
1975;Kvinnor;78 år;75-79 år;308.0;2.0;0.0;20.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1485
1975;Kvinnor;79 år;75-79 år;266.0;3.0;1.0;27.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;1485
1975;Kvinnor;80 år;80-84 år;259.0;2.0;0.0;17.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;1485
1975;Kvinnor;81 år;80-84 år;194.0;1.0;3.0;21.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;1485
1975;Kvinnor;82 år;80-84 år;220.0;2.0;1.0;9.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1485
1975;Kvinnor;83 år;80-84 år;175.0;0.0;2.0;21.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;1485
1975;Kvinnor;84 år;80-84 år;150.0;1.0;0.0;20.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1485
1975;Kvinnor;85 år;85-89 år;141.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1485
1975;Kvinnor;86 år;85-89 år;91.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1485
1975;Kvinnor;87 år;85-89 år;91.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1485
1975;Kvinnor;88 år;85-89 år;80.0;2.0;0.0;18.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1485
1975;Kvinnor;89 år;85-89 år;47.0;1.0;0.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1485
1975;Kvinnor;90 år;90-94 år;50.0;2.0;0.0;11.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1485
1975;Kvinnor;91 år;90-94 år;30.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;92 år;90-94 år;21.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;93 år;90-94 år;23.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;94 år;90-94 år;8.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;95 år;95-99 år;12.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;96 år;95-99 år;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;97 år;95-99 år;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;98 år;95-99 år;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;99 år;95-99 år;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;100 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;100-w år;100+ år;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;101 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;102 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;103 år;100+ år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;104 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;105 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;106+ år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Kvinnor;Totalt;Totalt;55377.0;2554.0;2208.0;483.0;1442.0;720.0;722.0;26026.0;4886.0;250.0;4180.0;159.0;1485
1975;Män;0 år;0-4 år;707.0;32.0;39.0;6.0;0.0;0.0;0.0;0.0;64.0;2.0;70.0;4.0;1485
1975;Män;1 år;0-4 år;785.0;56.0;59.0;0.0;0.0;0.0;0.0;0.0;97.0;19.0;124.0;2.0;1485
1975;Män;2 år;0-4 år;783.0;53.0;61.0;0.0;0.0;0.0;0.0;0.0;107.0;5.0;105.0;7.0;1485
1975;Män;3 år;0-4 år;822.0;47.0;56.0;0.0;0.0;0.0;0.0;0.0;93.0;6.0;110.0;2.0;1485
1975;Män;4 år;0-4 år;851.0;53.0;43.0;3.0;0.0;0.0;0.0;0.0;103.0;4.0;91.0;2.0;1485
1975;Män;5 år;5-9 år;772.0;38.0;43.0;1.0;0.0;0.0;0.0;0.0;74.0;0.0;74.0;3.0;1485
1975;Män;6 år;5-9 år;744.0;30.0;25.0;0.0;0.0;0.0;0.0;0.0;56.0;4.0;61.0;0.0;1485
1975;Män;7 år;5-9 år;756.0;34.0;34.0;1.0;0.0;0.0;0.0;0.0;58.0;7.0;63.0;3.0;1485
1975;Män;8 år;5-9 år;815.0;35.0;24.0;0.0;0.0;0.0;0.0;0.0;63.0;1.0;46.0;2.0;1485
1975;Män;9 år;5-9 år;768.0;24.0;23.0;0.0;0.0;0.0;0.0;0.0;46.0;4.0;49.0;1.0;1485
1975;Män;10 år;10-14 år;840.0;26.0;23.0;0.0;0.0;0.0;0.0;0.0;46.0;5.0;48.0;2.0;1485
1975;Män;11 år;10-14 år;822.0;18.0;18.0;0.0;0.0;0.0;0.0;0.0;32.0;4.0;43.0;1.0;1485
1975;Män;12 år;10-14 år;732.0;21.0;19.0;0.0;0.0;0.0;0.0;0.0;45.0;3.0;38.0;1.0;1485
1975;Män;13 år;10-14 år;717.0;24.0;16.0;0.0;0.0;0.0;0.0;0.0;43.0;0.0;28.0;3.0;1485
1975;Män;14 år;10-14 år;698.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;30.0;1.0;24.0;1.0;1485
1975;Män;15 år;15-19 år;701.0;10.0;8.0;1.0;0.0;0.0;0.0;0.0;19.0;1.0;16.0;2.0;1485
1975;Män;16 år;15-19 år;726.0;14.0;15.0;0.0;0.0;0.0;0.0;0.0;31.0;2.0;24.0;1.0;1485
1975;Män;17 år;15-19 år;732.0;17.0;14.0;0.0;0.0;0.0;0.0;0.0;38.0;1.0;36.0;0.0;1485
1975;Män;18 år;15-19 år;668.0;32.0;20.0;1.0;0.0;0.0;0.0;0.0;106.0;4.0;35.0;2.0;1485
1975;Män;19 år;15-19 år;778.0;42.0;29.0;0.0;0.0;0.0;0.0;0.0;139.0;5.0;81.0;0.0;1485
1975;Män;20 år;20-24 år;837.0;91.0;34.0;3.0;0.0;0.0;0.0;0.0;224.0;4.0;104.0;5.0;1485
1975;Män;21 år;20-24 år;789.0;110.0;52.0;3.0;0.0;0.0;0.0;0.0;234.0;6.0;130.0;6.0;1485
1975;Män;22 år;20-24 år;811.0;120.0;52.0;2.0;0.0;0.0;0.0;0.0;258.0;15.0;152.0;7.0;1485
1975;Män;23 år;20-24 år;849.0;125.0;63.0;2.0;0.0;0.0;0.0;0.0;260.0;5.0;207.0;7.0;1485
1975;Män;24 år;20-24 år;860.0;115.0;88.0;0.0;0.0;0.0;0.0;0.0;233.0;13.0;215.0;3.0;1485
1975;Män;25 år;25-29 år;965.0;147.0;135.0;0.0;0.0;0.0;0.0;0.0;237.0;14.0;250.0;8.0;1485
1975;Män;26 år;25-29 år;955.0;127.0;135.0;0.0;0.0;0.0;0.0;0.0;209.0;8.0;240.0;8.0;1485
1975;Män;27 år;25-29 år;979.0;111.0;124.0;2.0;0.0;0.0;0.0;0.0;180.0;8.0;215.0;6.0;1485
1975;Män;28 år;25-29 år;926.0;85.0;109.0;1.0;0.0;0.0;0.0;0.0;148.0;8.0;166.0;6.0;1485
1975;Män;29 år;25-29 år;996.0;89.0;88.0;1.0;0.0;0.0;0.0;0.0;148.0;15.0;173.0;6.0;1485
1975;Män;30 år;30-34 år;918.0;70.0;98.0;4.0;0.0;0.0;0.0;0.0;125.0;4.0;153.0;4.0;1485
1975;Män;31 år;30-34 år;929.0;56.0;61.0;1.0;0.0;0.0;0.0;0.0;96.0;7.0;105.0;5.0;1485
1975;Män;32 år;30-34 år;879.0;67.0;50.0;0.0;0.0;0.0;0.0;0.0;107.0;9.0;93.0;4.0;1485
1975;Män;33 år;30-34 år;799.0;62.0;37.0;1.0;0.0;0.0;0.0;0.0;104.0;4.0;68.0;1.0;1485
1975;Män;34 år;30-34 år;640.0;34.0;42.0;0.0;0.0;0.0;0.0;0.0;68.0;3.0;65.0;2.0;1485
1975;Män;35 år;35-39 år;692.0;29.0;34.0;1.0;0.0;0.0;0.0;0.0;52.0;3.0;56.0;4.0;1485
1975;Män;36 år;35-39 år;694.0;34.0;32.0;1.0;0.0;0.0;0.0;0.0;51.0;0.0;52.0;3.0;1485
1975;Män;37 år;35-39 år;627.0;28.0;29.0;0.0;0.0;0.0;0.0;0.0;48.0;5.0;39.0;4.0;1485
1975;Män;38 år;35-39 år;651.0;33.0;23.0;0.0;0.0;0.0;0.0;0.0;48.0;3.0;34.0;5.0;1485
1975;Män;39 år;35-39 år;641.0;23.0;20.0;3.0;0.0;0.0;0.0;0.0;38.0;4.0;40.0;3.0;1485
1975;Män;40 år;40-44 år;608.0;23.0;14.0;0.0;0.0;0.0;0.0;0.0;39.0;2.0;26.0;1.0;1485
1975;Män;41 år;40-44 år;597.0;16.0;12.0;0.0;0.0;0.0;0.0;0.0;28.0;2.0;26.0;0.0;1485
1975;Män;42 år;40-44 år;598.0;20.0;18.0;2.0;0.0;0.0;0.0;0.0;31.0;1.0;27.0;1.0;1485
1975;Män;43 år;40-44 år;600.0;18.0;11.0;0.0;0.0;0.0;0.0;0.0;30.0;4.0;17.0;1.0;1485
1975;Män;44 år;40-44 år;603.0;17.0;13.0;3.0;0.0;0.0;0.0;0.0;22.0;3.0;23.0;1.0;1485
1975;Män;45 år;45-49 år;612.0;16.0;10.0;4.0;0.0;0.0;0.0;0.0;25.0;3.0;19.0;3.0;1485
1975;Män;46 år;45-49 år;595.0;19.0;14.0;2.0;0.0;0.0;0.0;0.0;26.0;1.0;27.0;0.0;1485
1975;Män;47 år;45-49 år;587.0;11.0;13.0;2.0;0.0;0.0;0.0;0.0;20.0;0.0;26.0;0.0;1485
1975;Män;48 år;45-49 år;661.0;13.0;5.0;4.0;0.0;0.0;0.0;0.0;27.0;0.0;10.0;0.0;1485
1975;Män;49 år;45-49 år;668.0;11.0;10.0;1.0;0.0;0.0;0.0;0.0;22.0;1.0;13.0;3.0;1485
1975;Män;50 år;50-54 år;673.0;9.0;6.0;3.0;0.0;0.0;0.0;0.0;18.0;3.0;17.0;0.0;1485
1975;Män;51 år;50-54 år;655.0;17.0;12.0;2.0;0.0;0.0;0.0;0.0;22.0;2.0;17.0;1.0;1485
1975;Män;52 år;50-54 år;708.0;15.0;6.0;5.0;0.0;0.0;0.0;0.0;26.0;3.0;12.0;2.0;1485
1975;Män;53 år;50-54 år;686.0;8.0;8.0;2.0;0.0;0.0;0.0;0.0;15.0;1.0;13.0;1.0;1485
1975;Män;54 år;50-54 år;693.0;9.0;6.0;5.0;0.0;0.0;0.0;0.0;22.0;1.0;8.0;1.0;1485
1975;Män;55 år;55-59 år;794.0;7.0;6.0;10.0;0.0;0.0;0.0;0.0;11.0;0.0;8.0;0.0;1485
1975;Män;56 år;55-59 år;684.0;10.0;6.0;4.0;0.0;0.0;0.0;0.0;15.0;0.0;11.0;1.0;1485
1975;Män;57 år;55-59 år;673.0;7.0;6.0;6.0;0.0;0.0;0.0;0.0;18.0;1.0;11.0;0.0;1485
1975;Män;58 år;55-59 år;629.0;15.0;4.0;6.0;0.0;0.0;0.0;0.0;22.0;0.0;11.0;0.0;1485
1975;Män;59 år;55-59 år;612.0;5.0;6.0;9.0;0.0;0.0;0.0;0.0;15.0;0.0;10.0;0.0;1485
1975;Män;60 år;60-64 år;637.0;8.0;2.0;10.0;0.0;0.0;0.0;0.0;12.0;0.0;11.0;0.0;1485
1975;Män;61 år;60-64 år;571.0;4.0;4.0;19.0;0.0;0.0;0.0;0.0;16.0;0.0;7.0;2.0;1485
1975;Män;62 år;60-64 år;520.0;10.0;9.0;17.0;0.0;0.0;0.0;0.0;18.0;0.0;13.0;1.0;1485
1975;Män;63 år;60-64 år;567.0;8.0;2.0;11.0;0.0;0.0;0.0;0.0;17.0;2.0;6.0;0.0;1485
1975;Män;64 år;60-64 år;602.0;11.0;6.0;15.0;0.0;0.0;0.0;0.0;22.0;0.0;10.0;0.0;1485
1975;Män;65 år;65-69 år;580.0;14.0;8.0;10.0;0.0;0.0;0.0;0.0;24.0;0.0;14.0;0.0;1485
1975;Män;66 år;65-69 år;525.0;16.0;3.0;10.0;0.0;0.0;0.0;0.0;24.0;1.0;8.0;0.0;1485
1975;Män;67 år;65-69 år;509.0;11.0;5.0;13.0;0.0;0.0;0.0;0.0;25.0;1.0;6.0;2.0;1485
1975;Män;68 år;65-69 år;490.0;2.0;4.0;14.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;1485
1975;Män;69 år;65-69 år;482.0;4.0;1.0;15.0;0.0;0.0;0.0;0.0;8.0;0.0;6.0;0.0;1485
1975;Män;70 år;70-74 år;420.0;7.0;1.0;21.0;0.0;0.0;0.0;0.0;10.0;1.0;3.0;0.0;1485
1975;Män;71 år;70-74 år;366.0;6.0;2.0;19.0;0.0;0.0;0.0;0.0;10.0;0.0;3.0;1.0;1485
1975;Män;72 år;70-74 år;314.0;6.0;1.0;20.0;0.0;0.0;0.0;0.0;12.0;0.0;4.0;0.0;1485
1975;Män;73 år;70-74 år;335.0;3.0;1.0;19.0;0.0;0.0;0.0;0.0;7.0;0.0;4.0;0.0;1485
1975;Män;74 år;70-74 år;310.0;7.0;0.0;13.0;0.0;0.0;0.0;0.0;10.0;0.0;2.0;0.0;1485
1975;Män;75 år;75-79 år;271.0;4.0;0.0;16.0;0.0;0.0;0.0;0.0;8.0;0.0;2.0;0.0;1485
1975;Män;76 år;75-79 år;229.0;3.0;2.0;12.0;0.0;0.0;0.0;0.0;8.0;0.0;4.0;0.0;1485
1975;Män;77 år;75-79 år;247.0;3.0;0.0;17.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;0.0;1485
1975;Män;78 år;75-79 år;203.0;1.0;0.0;15.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1485
1975;Män;79 år;75-79 år;169.0;2.0;1.0;14.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;1485
1975;Män;80 år;80-84 år;176.0;2.0;2.0;20.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;1485
1975;Män;81 år;80-84 år;144.0;3.0;0.0;14.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;1485
1975;Män;82 år;80-84 år;107.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1485
1975;Män;83 år;80-84 år;94.0;1.0;2.0;16.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;1485
1975;Män;84 år;80-84 år;82.0;1.0;0.0;19.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1485
1975;Män;85 år;85-89 år;63.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1485
1975;Män;86 år;85-89 år;75.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1485
1975;Män;87 år;85-89 år;55.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1485
1975;Män;88 år;85-89 år;32.0;1.0;0.0;10.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1485
1975;Män;89 år;85-89 år;29.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1485
1975;Män;90 år;90-94 år;22.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1485
1975;Män;91 år;90-94 år;12.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;92 år;90-94 år;10.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;93 år;90-94 år;8.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;94 år;90-94 år;4.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;95 år;95-99 år;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;96 år;95-99 år;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;97 år;95-99 år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;98 år;95-99 år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;99 år;95-99 år;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;100 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;100-w år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;101 år;100+ år;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;102 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;103 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;104 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;105 år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;106+ år;100+ år;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1485
1975;Män;Totalt;Totalt;53859.0;2582.0;2131.0;569.0;0.0;0.0;0.0;0.0;4886.0;250.0;4180.0;159.0;1485
1976;Båda könen;0 år;0-4 år;1389.0;41.0;53.0;13.0;0.0;0.0;0.0;0.0;30.0;11.0;52.0;1.0;696
1976;Båda könen;1 år;0-4 år;1417.0;103.0;109.0;1.0;0.0;0.0;0.0;0.0;94.0;9.0;109.0;0.0;696
1976;Båda könen;2 år;0-4 år;1527.0;82.0;89.0;1.0;0.0;0.0;0.0;0.0;74.0;8.0;87.0;2.0;696
1976;Båda könen;3 år;0-4 år;1561.0;76.0;82.0;1.0;0.0;0.0;0.0;0.0;70.0;6.0;80.0;2.0;696
1976;Båda könen;4 år;0-4 år;1533.0;71.0;68.0;0.0;0.0;0.0;0.0;0.0;69.0;2.0;65.0;3.0;696
1976;Båda könen;5 år;5-9 år;1619.0;73.0;63.0;0.0;0.0;0.0;0.0;0.0;70.0;3.0;61.0;2.0;696
1976;Båda könen;6 år;5-9 år;1455.0;60.0;53.0;0.0;0.0;0.0;0.0;0.0;54.0;6.0;49.0;4.0;696
1976;Båda könen;7 år;5-9 år;1434.0;61.0;56.0;1.0;0.0;0.0;0.0;0.0;53.0;8.0;51.0;5.0;696
1976;Båda könen;8 år;5-9 år;1466.0;45.0;43.0;0.0;0.0;0.0;0.0;0.0;40.0;5.0;43.0;0.0;696
1976;Båda könen;9 år;5-9 år;1572.0;37.0;48.0;0.0;0.0;0.0;0.0;0.0;33.0;4.0;44.0;4.0;696
1976;Båda könen;10 år;10-14 år;1543.0;51.0;44.0;1.0;0.0;0.0;0.0;0.0;48.0;3.0;42.0;2.0;696
1976;Båda könen;11 år;10-14 år;1642.0;39.0;38.0;0.0;0.0;0.0;0.0;0.0;37.0;2.0;36.0;2.0;696
1976;Båda könen;12 år;10-14 år;1589.0;44.0;44.0;0.0;0.0;0.0;0.0;0.0;42.0;2.0;43.0;1.0;696
1976;Båda könen;13 år;10-14 år;1419.0;35.0;38.0;1.0;0.0;0.0;0.0;0.0;31.0;4.0;36.0;2.0;696
1976;Båda könen;14 år;10-14 år;1438.0;27.0;22.0;1.0;0.0;0.0;0.0;0.0;25.0;2.0;21.0;1.0;696
1976;Båda könen;15 år;15-19 år;1357.0;30.0;26.0;0.0;0.0;0.0;0.0;0.0;28.0;2.0;25.0;1.0;696
1976;Båda könen;16 år;15-19 år;1370.0;29.0;22.0;0.0;0.0;0.0;0.0;0.0;24.0;5.0;17.0;5.0;696
1976;Båda könen;17 år;15-19 år;1392.0;39.0;37.0;1.0;0.0;0.0;0.0;0.0;36.0;3.0;33.0;4.0;696
1976;Båda könen;18 år;15-19 år;1480.0;91.0;44.0;0.0;0.0;0.0;0.0;0.0;86.0;5.0;44.0;0.0;696
1976;Båda könen;19 år;15-19 år;1455.0;136.0;78.0;2.0;0.0;0.0;0.0;0.0;127.0;9.0;74.0;4.0;696
1976;Båda könen;20 år;20-24 år;1654.0;219.0;115.0;0.0;0.0;0.0;0.0;0.0;207.0;12.0;109.0;6.0;696
1976;Båda könen;21 år;20-24 år;1739.0;241.0;137.0;0.0;0.0;0.0;0.0;0.0;227.0;14.0;134.0;3.0;696
1976;Båda könen;22 år;20-24 år;1681.0;226.0;152.0;0.0;0.0;0.0;0.0;0.0;219.0;7.0;148.0;4.0;696
1976;Båda könen;23 år;20-24 år;1806.0;251.0;166.0;2.0;0.0;0.0;0.0;0.0;237.0;14.0;159.0;7.0;696
1976;Båda könen;24 år;20-24 år;1745.0;232.0;191.0;2.0;0.0;0.0;0.0;0.0;220.0;12.0;186.0;5.0;696
1976;Båda könen;25 år;25-29 år;1727.0;205.0;214.0;1.0;0.0;0.0;0.0;0.0;198.0;7.0;208.0;6.0;696
1976;Båda könen;26 år;25-29 år;1820.0;180.0;212.0;0.0;0.0;0.0;0.0;0.0;168.0;12.0;206.0;6.0;696
1976;Båda könen;27 år;25-29 år;1873.0;166.0;185.0;1.0;0.0;0.0;0.0;0.0;161.0;5.0;179.0;6.0;696
1976;Båda könen;28 år;25-29 år;1856.0;152.0;196.0;2.0;0.0;0.0;0.0;0.0;147.0;5.0;186.0;10.0;696
1976;Båda könen;29 år;25-29 år;1834.0;137.0;135.0;0.0;0.0;0.0;0.0;0.0;127.0;10.0;128.0;7.0;696
1976;Båda könen;30 år;30-34 år;1891.0;129.0;116.0;2.0;0.0;0.0;0.0;0.0;121.0;8.0;107.0;9.0;696
1976;Båda könen;31 år;30-34 år;1815.0;96.0;105.0;0.0;0.0;0.0;0.0;0.0;89.0;7.0;102.0;3.0;696
1976;Båda könen;32 år;30-34 år;1803.0;85.0;79.0;1.0;0.0;0.0;0.0;0.0;80.0;5.0;77.0;2.0;696
1976;Båda könen;33 år;30-34 år;1747.0;82.0;74.0;1.0;0.0;0.0;0.0;0.0;76.0;6.0;70.0;4.0;696
1976;Båda könen;34 år;30-34 år;1609.0;76.0;77.0;0.0;0.0;0.0;0.0;0.0;72.0;4.0;73.0;4.0;696
1976;Båda könen;35 år;35-39 år;1355.0;64.0;54.0;1.0;0.0;0.0;0.0;0.0;59.0;5.0;50.0;4.0;696
1976;Båda könen;36 år;35-39 år;1358.0;56.0;54.0;0.0;0.0;0.0;0.0;0.0;51.0;5.0;48.0;6.0;696
1976;Båda könen;37 år;35-39 år;1362.0;37.0;41.0;3.0;0.0;0.0;0.0;0.0;33.0;4.0;40.0;1.0;696
1976;Båda könen;38 år;35-39 år;1336.0;36.0;30.0;2.0;0.0;0.0;0.0;0.0;30.0;6.0;27.0;3.0;696
1976;Båda könen;39 år;35-39 år;1264.0;42.0;42.0;1.0;0.0;0.0;0.0;0.0;38.0;4.0;38.0;4.0;696
1976;Båda könen;40 år;40-44 år;1276.0;44.0;33.0;0.0;0.0;0.0;0.0;0.0;39.0;5.0;29.0;4.0;696
1976;Båda könen;41 år;40-44 år;1245.0;31.0;38.0;2.0;0.0;0.0;0.0;0.0;26.0;5.0;34.0;4.0;696
1976;Båda könen;42 år;40-44 år;1172.0;28.0;22.0;4.0;0.0;0.0;0.0;0.0;25.0;3.0;20.0;2.0;696
1976;Båda könen;43 år;40-44 år;1202.0;28.0;21.0;3.0;0.0;0.0;0.0;0.0;27.0;1.0;19.0;2.0;696
1976;Båda könen;44 år;40-44 år;1213.0;22.0;28.0;2.0;0.0;0.0;0.0;0.0;19.0;3.0;24.0;4.0;696
