Kommun;NYKO6;Totalt;0-1_år;2-3_år;4-5_år;6_år;7-9_år;10-12_år;13-15_år;16-18_år;19-24_år;25-34_år;35-44_år;45-54_år;55-64_år;65-69_år;70-79_år;80+_år;Y_koordinat;X_koordinat
580;411415;5;0;0;0;0;0;0;1;0;0;0;1;2;0;0;1;0;528892;6483961
580;411415;5;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;1;529030;6484041
580;411415;5;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;529050;6484047
580;411415;5;0;0;0;0;1;0;1;0;1;0;0;2;0;0;0;0;529097;6483969
580;411415;5;0;0;0;0;1;0;2;0;0;0;2;0;0;0;0;0;528921;6484035
580;411415;5;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;0;528953;6484140
580;411416;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;529115;6483941
580;411416;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;529096;6483875
580;411416;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;529105;6483730
580;411416;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;529113;6483661
580;411416;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;529033;6483656
580;411416;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;529001;6483537
580;411416;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;529015;6483591
580;411416;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;529060;6483846
580;411416;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;528960;6483838
580;411416;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529033;6483914
580;411416;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529049;6483795
580;411416;3;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;529069;6483807
580;411416;3;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;529118;6483830
580;411416;3;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;528901;6483871
580;411416;4;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;529118;6483766
580;411416;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;529037;6483770
580;411416;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;529089;6483883
580;411416;4;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;528935;6483885
580;411416;4;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;528981;6483874
580;411416;4;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;529017;6483782
580;411416;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;529019;6483813
580;411416;4;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;528962;6483902
580;411416;4;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;528982;6483810
580;411416;4;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;529037;6483891
580;411416;4;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;528993;6483842
580;411416;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;529058;6483869
580;411125;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;528704;6487059
580;411125;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;528602;6487009
580;411125;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;528554;6487082
580;411125;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;528653;6487007
580;411125;3;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;528577;6487078
580;411125;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;528664;6487061
580;411125;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;528567;6487027
580;411125;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;528714;6487009
580;411125;3;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;528709;6487035
580;411125;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;528599;6487040
580;411125;4;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;528662;6487086
580;411125;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;528580;6486968
580;411125;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;528717;6486983
580;411125;4;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;528671;6487054
580;411125;4;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;528682;6487011
580;411125;4;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;528641;6487053
580;411125;4;0;0;0;0;2;0;0;0;0;0;1;1;0;0;0;0;528597;6487034
580;411125;4;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;528566;6487011
580;411125;5;0;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;528678;6487004
580;411200;12;0;0;0;1;0;1;1;1;0;3;2;0;2;1;0;0;529195;6485823
580;411200;6;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;529232;6485814
580;411201;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;529636;6485732
580;411201;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;529561;6485549
580;411201;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;529681;6485648
580;411202;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;528778;6485904
580;411202;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;528851;6485860
580;411202;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;528873;6485840
580;411202;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;528894;6485820
580;411202;3;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;528810;6485893
580;411202;4;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;528831;6485876
580;411203;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;528931;6485793
580;411203;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;528986;6485775
580;411203;5;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;528962;6485785
580;411204;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;529002;6485740
580;411204;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;529036;6485823
580;411204;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529019;6485777
580;411204;3;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;529049;6485851
580;411204;4;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;529029;6485805
580;411205;15;0;0;0;0;0;0;0;1;1;5;1;4;0;1;2;0;529236;6485719
580;411205;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;529133;6485783
580;411205;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;529195;6485735
580;411205;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;529212;6485774
580;411123;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;529972;6486437
580;411123;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;529913;6486426
580;411123;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;529948;6486383
580;411123;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;529962;6486343
580;411123;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;530007;6486388
580;411123;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;529713;6486475
580;411123;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;530081;6486450
580;411123;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;529899;6486406
580;411123;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;529874;6486478
580;411123;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529903;6486487
580;411123;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529939;6486346
580;411123;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529977;6486404
580;411123;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;529686;6486478
580;411123;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;529685;6486442
580;411123;4;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;529976;6486423
580;411123;4;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;529926;6486445
580;411123;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;529651;6486447
580;411123;4;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;530106;6486469
580;411123;4;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;529864;6486492
580;411123;4;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;529660;6486423
580;411123;4;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;530131;6486484
580;411123;4;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;529860;6486521
580;411123;5;0;0;0;0;0;0;1;1;1;0;0;2;0;0;0;0;529873;6486448
580;411123;6;0;0;0;1;1;0;0;0;0;0;2;0;0;2;0;0;529922;6486372
580;411124;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530152;6486654
580;411124;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;530228;6486407
580;411124;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;530365;6486702
580;411124;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;530253;6486621
580;411124;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;530151;6486546
580;411124;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;530319;6486658
580;411124;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;530153;6486518
580;411124;4;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;530238;6486431
580;411124;4;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;530293;6486641
580;411124;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;530271;6486638
580;411124;4;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;530246;6486661
580;411124;5;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;530214;6486624
580;411125;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;528634;6487059
580;411125;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;528601;6486967
580;411125;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;528694;6487088
580;411125;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;528627;6487084
580;411125;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;528638;6487006
580;411125;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;528663;6486973
580;411125;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;528688;6486979
580;411209;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529033;6485625
580;411209;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;528970;6485657
580;411209;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;529048;6485685
580;411209;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;529024;6485687
580;411210;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;529095;6485643
580;411210;3;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;529128;6485580
580;411210;3;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;529069;6485608
580;411210;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;529103;6485662
580;411210;5;0;0;1;1;1;0;0;0;0;0;2;0;0;0;0;0;529095;6485597
580;411210;6;1;1;0;0;0;0;0;0;0;0;2;0;0;1;1;0;529148;6485635
580;411211;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;529191;6485628
580;411211;4;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;529171;6485562
580;411212;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;528708;6485766
580;411212;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;528722;6485826
580;411212;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;528738;6485729
580;411212;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;528699;6485802
580;411212;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;528780;6485771
580;411212;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;528684;6485785
580;411212;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;528756;6485713
580;411212;3;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;528762;6485788
580;411212;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;528797;6485754
580;411212;4;0;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;528780;6485689
580;411212;4;0;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;528725;6485747
580;411212;4;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;528745;6485804
580;411212;6;0;0;0;0;1;1;2;0;0;0;1;1;0;0;0;0;528819;6485731
580;411213;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;528845;6485628
580;411213;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;528841;6485711
580;411213;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;528838;6485650
580;411213;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;528872;6485602
580;411213;3;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;528895;6485623
580;411213;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;528885;6485671
580;411213;4;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;528913;6485648
580;411213;4;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;528802;6485670
580;411213;5;1;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;528864;6485690
580;411214;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;528987;6485611
580;411214;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;528920;6485572
580;411214;3;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;528913;6485593
580;411214;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;528948;6485535
580;411214;4;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;528950;6485626
580;411214;4;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;528959;6485555
580;411214;4;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;528979;6485583
580;411214;4;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;528923;6485555
580;411205;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;529138;6485750
580;411205;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;529059;6485801
580;411205;3;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;529106;6485832
580;411205;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;529116;6485827
580;411205;4;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;529084;6485776
580;411205;4;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;529137;6485818
580;411205;5;0;0;0;0;0;0;0;1;0;0;2;2;0;0;0;0;529085;6485843
580;411205;5;1;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;529187;6485759
580;411205;6;0;0;1;0;2;1;0;0;0;0;1;1;0;0;0;0;529166;6485805
580;411206;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;529097;6485744
580;411206;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;529199;6485655
580;411206;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;529074;6485755
580;411206;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;529110;6485693
580;411206;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;529128;6485730
580;411206;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;529139;6485682
580;411206;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;529167;6485667
580;411206;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;529188;6485700
580;411206;3;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;529025;6485730
580;411206;4;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;529157;6485713
580;411206;4;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;529044;6485769
580;411206;4;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;529224;6485641
580;411206;4;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;529248;6485633
580;411206;4;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;529215;6485687
580;411206;5;0;0;1;0;1;1;0;0;0;0;2;0;0;0;0;0;529234;6485676
580;411206;6;0;0;0;0;0;1;2;0;1;0;0;2;0;0;0;0;529088;6485705
580;411206;7;1;1;0;0;0;0;0;1;0;2;0;0;2;0;0;0;529256;6485666
580;411207;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;528745;6485866
580;411207;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;528845;6485759
580;411207;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;528870;6485786
580;411207;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;528808;6485834
580;411207;2;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;528787;6485816
580;411207;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;528772;6485825
580;411207;4;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;528835;6485816
580;411207;4;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;528815;6485790
580;411207;6;0;1;0;0;0;1;2;0;0;0;2;0;0;0;0;0;528778;6485856
580;411208;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;528969;6485693
580;411208;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;528911;6485698
580;411208;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;528943;6485681
580;411208;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;528894;6485764
580;411208;3;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;528915;6485745
580;411208;4;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;528879;6485728
580;411208;5;1;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;528945;6485727
580;411209;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;529005;6485642
580;411116;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;529278;6486329
580;411116;3;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;529299;6486287
580;411116;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;529219;6486424
580;411116;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;529069;6485453
580;411116;3;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;529350;6486313
580;411116;3;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;529004;6485494
580;411116;4;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;529119;6485425
580;411116;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;529027;6485478
580;411116;4;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;529238;6486373
580;411116;4;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;529197;6486444
580;411116;4;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;529176;6486418
580;411116;4;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;529128;6485450
580;411116;5;0;0;0;0;0;1;1;1;0;0;0;2;0;0;0;0;529208;6486397
580;411117;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;529448;6486431
580;411117;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;529279;6486603
580;411117;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;529493;6486465
580;411117;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;529357;6486633
580;411117;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;529433;6486455
580;411117;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;529438;6486511
580;411117;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;529416;6486535
580;411117;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529391;6486514
580;411117;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529417;6486484
580;411117;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;529475;6486435
580;411117;4;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;529395;6486392
580;411117;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;529333;6486606
580;411117;4;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;529429;6486410
580;411117;4;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;529403;6486357
580;411117;4;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;529409;6486443
580;411117;5;0;1;0;0;0;1;1;0;0;0;2;0;0;0;0;0;529369;6486495
580;411117;5;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;529462;6486490
580;411118;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;529518;6486464
580;411118;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;529285;6486821
580;411118;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;529830;6486742
580;411118;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;529574;6486460
580;411118;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;529344;6486886
580;411118;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529380;6486670
580;411118;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529653;6486529
580;411118;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;529618;6486548
580;411118;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;529849;6486707
580;411118;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;529667;6486566
580;411118;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;529353;6486743
580;411118;3;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;529768;6486666
580;411112;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;529093;6486689
580;411112;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;529109;6486737
580;411112;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;529131;6486654
580;411112;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;529074;6486635
580;411112;3;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;529230;6486664
580;411112;3;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;529167;6486686
580;411112;4;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;529120;6486695
580;411112;4;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;529163;6486711
580;411112;4;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;529070;6486676
580;411112;4;0;1;0;0;1;0;0;0;0;0;2;0;0;0;0;0;529120;6486577
580;411113;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;529214;6486212
580;411114;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;529087;6486494
580;411114;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;529095;6486447
580;411114;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529091;6486469
580;411114;4;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;529124;6486534
580;411114;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;529137;6486547
580;411114;4;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;529111;6486520
580;411114;4;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;529163;6486565
580;411115;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;529126;6486368
580;411115;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;529246;6486308
580;411115;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;529148;6486330
580;411115;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;529145;6486404
580;411115;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;529227;6486336
580;411115;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;529251;6486241
580;411115;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;529190;6486373
580;411115;3;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;529260;6486287
580;411115;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;529232;6486259
580;411115;3;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;529159;6486380
580;411115;3;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;529187;6486321
580;411115;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;529214;6486283
580;411115;4;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;529169;6486355
580;411115;4;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;529194;6486347
580;411115;4;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;529278;6486262
580;411115;5;0;0;1;0;1;1;0;0;0;0;2;0;0;0;0;0;529222;6486316
580;411116;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;529326;6486280
580;411116;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;529076;6485511
580;411116;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;529036;6485522
580;411116;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529098;6485445
580;411116;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529289;6486366
580;411116;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529327;6486367
580;411116;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;529101;6485503
580;411116;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;529301;6486331
580;411116;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;529051;6485519
580;411121;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;529686;6486353
580;411121;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;529703;6486339
580;411121;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;529657;6486234
580;411121;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;529680;6486246
580;411121;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;529640;6486395
580;411121;3;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;529715;6486323
580;411121;3;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;529730;6486307
580;411121;3;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;529575;6486411
580;411121;4;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;529589;6486338
580;411121;4;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;529600;6486405
580;411121;4;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;529707;6486266
580;411121;4;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;529624;6486258
580;411121;4;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;529668;6486367
580;411121;4;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;529669;6486303
